"0.0, 0.0, 0.689, 0.714, 0.378, 0.34, 0.484, 0.603, 0.491, 0.743, 0.524, 0.256, 0.926, 0.056, 0.111, 0.898, 0.907, 0.657, 1.0, 1.0, 3.69428394451"
"0.0, 0.0, 0.521, 0.642, 0.349, 0.416, 0.072, 0.212, 0.908, 0.246, 0.977, 0.861, 0.014, 0.933, 0.689, 0.119, 0.09, 0.27, 1.0, 1.0, 2.58116253435"
"0.0, 0.0, 0.622, 0.796, 0.143, 0.917, 0.276, 0.023, 0.515, 0.63, 0.333, 0.304, 0.76, 0.242, 0.092, 0.107, 0.912, 0.691, 1.0, 1.0, 1.38929961565"
"0.0, 0.0, 0.641, 0.262, 0.314, 0.606, 0.569, 0.267, 0.175, 0.486, 0.796, 0.142, 0.352, 0.612, 0.598, 0.547, 0.063, 0.415, 1.0, 1.0, 5.28187889036"
"0.0, 0.0, 0.175, 0.666, 0.424, 0.305, 0.765, 0.98, 0.391, 0.508, 0.137, 0.708, 0.092, 0.757, 0.442, 0.675, 0.164, 0.88, 1.0, 1.0, 3.76043867289"
"0.0, 0.0, 0.939, 0.313, 0.302, 0.436, 0.795, 0.474, 0.69, 0.364, 0.63, 0.646, 0.131, 0.143, 0.66, 0.892, 0.042, 0.775, 1.0, 1.0, 1.38527354285"
"0.0, 0.0, 0.25, 0.355, 0.077, 0.416, 0.672, 0.617, 0.915, 0.651, 0.861, 0.796, 0.479, 0.851, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 0.988004439252"
"0.0, 0.0, 0.968, 0.461, 0.663, 0.294, 0.254, 0.617, 0.61, 0.691, 0.965, 0.069, 0.665, 0.129, 0.858, 0.257, 0.838, 0.234, 1.0, 1.0, 3.55811106753"
"0.0, 0.0, 0.675, 0.306, 0.517, 0.097, 0.608, 0.738, 0.218, 0.332, 0.388, 0.641, 0.565, 0.988, 0.984, 0.828, 0.19, 0.232, 1.0, 1.0, 2.24028300405"
"0.0, 0.0, 0.602, 0.989, 0.165, 0.208, 0.239, 0.737, 0.531, 0.623, 0.734, 0.375, 0.44, 0.613, 0.942, 0.796, 0.782, 0.613, 1.0, 1.0, 2.63332522760"
"0.0, 0.0, 0.948, 0.254, 0.185, 0.868, 0.88, 0.945, 0.513, 0.24, 0.253, 0.341, 0.896, 0.603, 0.062, 0.611, 0.696, 0.146, 1.0, 1.0, 2.13317350810"
"0.0, 0.0, 0.869, 0.442, 0.516, 0.858, 0.102, 0.639, 0.985, 0.928, 0.765, 0.883, 0.352, 0.242, 0.307, 0.595, 0.38, 0.581, 1.0, 1.0, 1.97885231366"
